tree,shoot,leaf,pb.gall,pb.abort,phyllo,roll,sp4,sp5,mid.holes,excentric,spot,chomp,edge,stem.gall,tip.chew,tier,round.petiole.gall,edge.miner,tip.miner,lacy,edge.pinch
N2.33,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.33,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,12,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
N2.33,13,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
N2.33,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,13,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N2.33,13,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
N2.33,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,13,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N2.33,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,14,3,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0
N2.33,14,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N2.33,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,14,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.33,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33,15,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N2.33,15,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
N2.33,15,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.25,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N2.25,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N2.25,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.25,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N2.25,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.25,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N2.25,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.25,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
N2.25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,4,4,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
N2.25,4,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
N2.25,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.25,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N2.25,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,6,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N2.25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
N2.25,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N2.25,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,10,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
N2.25,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,11,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N2.25,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,11,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
N2.25,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.25,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,13,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
N2.25,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,13,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N2.25,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,13,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N2.25,13,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N2.25,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,14,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.25,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.25,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N1.20,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.20,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N1.20,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N1.20,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.20,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,3,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
N1.20,3,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
N1.20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
N1.20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
N1.20,5,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
N1.20,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,7,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N1.20,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
N1.20,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
N1.20,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N1.20,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.20,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
N1.20,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,11,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N1.20,11,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N1.20,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.20,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1.20,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.20,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1.20,12,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
N1.20,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.20,13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.20,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,14,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,14,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
N1.20,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,14,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1.20,14,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N1.20,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
N1.20,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.20,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.20,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N1.16,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N1.16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N1.16,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N1.16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.16,5,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
N1.16,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
N1.16,5,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
N1.16,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.16,5,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
N1.16,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.16,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.16,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
N1.16,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N1.16,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.16,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.16,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N1.16,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
N1.16,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
